24.2533,-1.43433,-11.9567,-8.32142,-3.95183,
-8.15288,0.479214,4.02306,2.79617,1.3298,
-6.94045,0.414626,3.41628,2.38288,1.12893,
-5.03876,0.29617,2.48639,1.72813,0.821861,
-2.65101,0.158373,1.3049,0.910179,0.431211,

15.7683,5.31647,0.578591,-1.3774,3.57885,
-5.35969,-1.73906,-0.163525,0.377623,-1.13973,
-4.42857,-1.58958,-0.209482,0.515235,-1.11392,
-3.31247,-1.0748,-0.101064,0.233384,-0.704389,
-1.69156,-0.607167,-0.080015,0.196802,-0.425479,

18.2881,-7.67215,-2.32107,-1.64467,2.75174,
-6.20835,2.58052,0.600807,0.429415,-0.772358,
-5.14731,2.19339,0.918597,0.645662,-1.00387,
-3.83697,1.59485,0.371319,0.265393,-0.477343,
-1.9661,0.837799,0.350873,0.246621,-0.383446,

33.5412,-6.37372,-5.43817,2.42933,-1.02175,
-13.413,4.78813,-0.481258,0.604004,-0.30479,
-8.09657,0.0545513,3.31322,-1.75836,0.775853,
-5.86547,-0.181487,2.10724,-1.13405,0.50211,
-3.11565,0.0506769,1.24269,-0.657311,0.289789,

36.1727,2.88355,3.14251,1.78213,1.20033,
-19.919,1.19285,1.28142,0.737219,0.489457,
-4.87922,-2.42756,-2.6323,-1.50032,-1.00545,
-3.54701,-1.58183,-1.71469,-0.977624,-0.654955,
-1.94696,-0.905213,-0.981632,-0.559453,-0.37495,

42.2162,-5.90738,-2.13252,1.04834,1.65602,
-17.6392,-2.2848,-0.824796,0.405466,0.640497,
-9.80946,4.85953,1.75426,-0.862386,-1.36227,
-6.75318,3.16189,1.14142,-0.561116,-0.886372,
-3.78629,1.81272,0.65438,-0.32169,-0.50816,

55.7761,-9.53638,4.9629,-1.04111,-0.431384,
-18.6148,3.44727,-1.5882,0.103669,0.325424,
-16.152,2.38648,-1.53378,0.647127,-0.132332,
-11.5046,2.13053,-0.981561,0.064071,0.201123,
-6.16951,0.911555,-0.58585,0.247181,-0.0505465,

64.3255,2.41834,-1.65831,-6.41477,0.638677,
-19.4027,-3.80693,2.38548,0.751664,0.342441,
-20.1183,1.69454,-0.704926,2.9524,-0.577082,
-14.4157,0.787902,-0.930369,1.97189,-0.478839,
-7.38663,0.247742,0.0680536,0.884925,-0.0937508,

74.4168,-14.0774,-0.812321,-0.680238,-0.701159,
-16.9819,2.67903,-2.00573,-0.886176,-0.575319,
-27.3616,5.51776,1.86522,1.04665,0.797597,
-19.2589,3.97478,1.26704,0.885563,0.601891,
-9.75272,1.96119,0.738517,-0.140681,0.142073,

85.2828,5.33557,-5.04242,-0.123137,-0.518542,
-24.8472,2.44211,3.10815,-0.564661,-0.892647,
-27.2966,-4.72819,0.503967,0.481847,0.939708,
-19.5049,-3.06466,0.269768,0.462728,0.730534,
-10.1121,-1.51725,0.139874,-0.122039,0.084091,

79.6224,-3.05105,4.55373,5.19296,-3.58477,
-26.5974,0.749554,-1.35639,-1.55747,1.05732,
-23.0234,1.26451,-1.55032,-1.75282,1.23526,
-16.4381,0.46325,-0.838296,-0.962569,0.653458,
-8.79415,0.482998,-0.592171,-0.669519,0.471828,

74.9018,10.43,2.33248,-0.482563,0.129985,
-24.8848,-3.21928,-0.719931,0.148945,-0.0401204,
-21.8507,-3.39135,-0.758412,0.156907,-0.0422652,
-15.3797,-1.98962,-0.444942,0.0920531,-0.0247957,
-8.34623,-1.29538,-0.289688,0.0599332,-0.0161439,

64.0616,0.140198,0.0705193,0.0866472,0.026936,
-21.3388,-0.312509,0.20726,-0.193141,0.0791662,
-18.4626,0.138126,-0.179203,0.0853663,-0.0684496,
-13.4215,0.120709,-0.138883,0.074602,-0.0530486,
-7.04987,0.0497783,-0.0659139,0.0307647,-0.0251769,

63.3787,0.417543,0.15073,-0.0740995,-0.117051,
-15.4896,-4.05266,-1.46298,0.719196,1.13608,
-22.0879,2.54161,0.917504,-0.45104,-0.712489,
-16.3791,2.06928,0.746998,-0.367219,-0.580082,
-8.37215,0.92735,0.334768,-0.164569,-0.259963,

66.7985,-4.52157,2.58608,-0.816962,0.00751775,
-17.1315,5.67796,-1.89323,-0.758767,1.09271,
-22.6629,-1.59316,-0.0575481,0.988798,-0.785767,
-16.9272,-1.25877,0.0491126,0.656613,-0.543865,
-8.59624,-0.563232,-0.0335651,0.366993,-0.288553,

84.7665,-10.5522,-2.23896,0.423943,-0.103134,
-28.4688,3.38356,0.594147,-0.0700996,0.00400309,
-24.2938,3.2516,0.865409,-0.223978,0.07299,
-17.5947,2.09116,0.367203,-0.0433239,0.00247405,
-9.27939,1.242,0.330557,-0.0855519,0.0278797,

95.5092,0.232258,-0.561551,0.143543,-0.214494,
-32.0495,0.0344297,0.263594,0.0212787,0.100684,
-27.4112,-0.225967,0.054612,-0.139655,0.0208599,
-19.8077,0.0212787,0.16291,0.013151,0.0622261,
-10.4702,-0.0863117,0.0208599,-0.0533435,0.00796778,

94.1938,-1.79211,5.53463,-1.78419,-1.44753,
-31.7224,0.553143,-1.70829,0.550699,0.446788,
-26.8717,0.582709,-1.7996,0.580135,0.470669,
-19.6055,0.341861,-1.05578,0.340351,0.27613,
-10.2641,0.222575,-0.687386,0.221592,0.179779,

99.8332,0.0946475,-5.26675,-2.55915,1.63324,
-33.7444,0.244534,1.59614,0.67185,-0.401118,
-28.3064,-0.418881,1.75427,0.99947,-0.677066,
-20.8552,0.151131,0.986471,0.415226,-0.247904,
-10.8121,-0.159998,0.670071,0.381764,-0.258616,

96.2982,0.285315,0.063805,-0.0132007,0.00355616,
-32.681,-0.383747,-0.0858175,0.017755,-0.00478302,
-27.1177,0.326435,0.0730007,-0.0151033,0.00406868,
-20.198,-0.237169,-0.0530381,0.0109732,-0.00295607,
-10.3581,0.124687,0.0278838,-0.00576893,0.0015541,

95.9991,0.00728875,-0.00100907,0.0045047,-0.00038543,
-32.0915,-0.261661,0.2156,-0.161716,0.082352,
-27.5782,0.167413,-0.136471,0.103467,-0.0521273,
-20.067,0.152133,-0.133727,0.0940234,-0.0510792,
-10.5317,0.060964,-0.0495905,0.0376778,-0.0189419,

103.293,-8.10501,3.70339,-0.720336,-0.0684884,
-29.0889,-1.20251,-2.37413,0.866306,0.966931,
-33.3762,5.03421,-0.373882,-0.186987,-0.619062,
-24.784,3.83078,0.183878,-0.276303,-0.684624,
-12.3108,1.7809,-0.538347,-0.00281447,0.10377,

111.318,4.12399,-7.32077,-1.77802,1.16821,
-31.8415,2.50287,1.3313,-0.30072,0.478225,
-35.8783,-3.72452,3.0212,1.06898,-0.911069,
-26.0184,-3.22108,2.04199,0.9397,-0.923639,
-13.3037,-1.26197,0.860699,0.408022,-0.00289946,

88.435,14.0351,-0.656958,1.31161,-0.66331,
-30.3962,-3.62628,-0.0381581,-0.232918,0.126791,
-22.7542,-7.64819,2.16134,-1.68745,0.79731,
-20.2998,-0.279788,-1.5253,0.797381,-0.352842,
-10.6271,-0.399842,-1.13645,0.616663,-0.288645,

81.489,-7.4725,4.1285,3.48523,1.18828,
-29.9982,3.10658,-0.889518,-1.04379,-0.270684,
-13.9491,-0.194041,-3.43626,-2.24896,-1.17154,
-24.0127,3.36821,1.01565,0.249965,0.43064,
-11.9476,1.63913,0.354995,0.649798,0.36199,

93.2587,-4.06144,3.90357,-2.70041,-1.81488,
-33.1466,0.336263,-1.54246,0.985781,0.809332,
-21.4576,5.55858,0.217507,0.0559021,-0.651227,
-23.0765,-2.64861,-1.98445,1.11616,1.30094,
-11.3132,-1.25592,-0.979891,0.875861,0.892416,

107.593,-6.98467,-3.60375,-0.673144,-0.325409,
-39.7029,4.68734,1.76982,-2.17917,1.90574,
-27.9371,0.527001,0.719302,1.86779,-1.14458,
-21.0294,-0.1052,0.318911,1.48747,-0.972877,
-10.8643,0.376903,0.309553,0.527832,-0.273595,

111.557,2.0141,0.326461,-0.396369,0.297873,
-36.9884,-5.78255,-5.38995,2.27838,-1.01902,
-31.9111,2.88454,3.57285,-1.46833,0.678187,
-24.0261,2.52542,2.90666,-0.872568,0.140879,
-12.1868,0.832648,0.958902,-0.601276,0.411143,

126.236,-11.5685,-6.20923,5.06226,2.48499,
-40.1625,6.49243,4.67113,0.448418,0.268189,
-37.7204,1.80563,-0.0265416,-3.14569,-1.56524,
-27.404,0.539404,-0.0675115,-1.86938,-0.962741,
-14.3729,0.736735,0.0298831,-1.17247,-0.582582,

